uri,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo
4d3ORkKEIDZF9MOV2erLAq,0.693,0.338,0,-6.372,0.0345,0.752,0.0,0.583,79.443
40L8OVaEpyF7KTRWTNvJGY,0.576,0.682,3,-4.212,0.0369,0.726,0.0,0.919,145.274
1PYCOTJ2g3WJkFsgLlzIEW,0.807,0.714,8,-5.272,0.0502,0.512,0.0,0.966,108.834
0vttfYDZ6uLi6kStSxkTrB,0.671,0.467,0,-7.025,0.0402,0.655,0.0,0.98,107.794
6BK1Z6VNYJjJ1wfwU8wdCr,0.759,0.389,11,-13.917,0.0648,0.00171,0.00175,0.68,136.059
69RBhbgVjnfVzzUvFokYRC,0.698,0.443,3,-9.526,0.0459,0.391,0.0,0.931,136.803
3DjYOn9FGI4ruxzIzZ9BB8,0.665,0.777,10,-2.116,0.0399,0.427,0.0,0.842,174.831
2laJdkltxYwwCJanm7yBnn,0.538,0.825,0,-4.021,0.0478,0.0105,1.43e-05,0.467,125.056
4huBDGP4I3S0pYI0EaRN1c,0.474,0.801,8,-5.978,0.375,0.102,0.0,0.497,147.356
6MdqqkQ8sSC0WB4i8PyRuQ,0.867,0.646,1,-4.674,0.288,0.303,0.0,0.67,88.634
39d9CQbAB6AMLCxcJtSc0U,0.642,0.787,5,-6.389,0.17,0.0185,0.0,0.406,146.733
395WRTyNwMGx80cDXqg6vM,0.521,0.592,9,-9.801,0.134,0.0489,0.0,0.356,129.754
1OfHes9WQdGQSIgNwrqIAw,0.642,0.907,2,-3.26,0.0507,0.00768,6.43e-05,0.357,107.06
7cq2nIdClANqlwH4okuYm3,0.665,0.431,8,-7.119,0.0306,0.416,0.0,0.698,149.935
7F7lizHkjMeo70dYOU3r4x,0.812,0.844,9,-10.206,0.508,0.397,0.0,0.834,77.192
0AVKyOsOy97MW8oKRmFmWP,0.642,0.804,7,-2.133,0.29,0.794,0.0,0.493,150.109
6Ko0LtUSamxOleNdwcM5DL,0.483,0.777,6,-4.28,0.32,0.314,0.0,0.512,124.19
0PCGfA36HrVPmsBZJ57zOU,0.523,0.689,10,-6.58,0.027,0.228,0.0,0.547,84.09
2vGfjY0JLLiBiEFq7zgQjB,0.731,0.255,3,-11.732,0.0375,0.485,0.0,0.564,135.346
4dmgrfGknhKKaozk5U3JXL,0.634,0.704,11,-8.5,0.17,0.647,7.57e-06,0.505,114.751
3Er9Htk9n0ueYRa0o4yIhv,0.7,0.76,7,-6.366,0.0508,0.582,3.12e-05,0.691,109.939
1w68dw4EgQy5aUgpBuZQVj,0.394,0.834,11,-6.658,0.0632,0.142,0.00107,0.834,147.975
4ObGL3b6H7kbe3r7QgaIr9,0.889,0.474,11,-9.017,0.345,0.0304,7.44e-06,0.745,79.976
74o1pFywinH2eEPxbbaLqc,0.583,0.463,7,-11.85,0.0287,0.939,7.08e-05,0.413,132.349
6suU440DRXoxpLNKWf46XJ,0.553,0.732,7,-5.206,0.262,0.622,0.0,0.436,152.59
5c3hK5u7Ffexubtjh02PJW,0.623,0.391,10,-8.548,0.0701,0.0932,0.0,0.93,131.599
1hqiUgSEsjZlpQPZ85I61N,0.724,0.646,11,-4.495,0.0658,0.0977,0.179,0.824,143.674
50KzUnn80DNmBJJPx0Rynn,0.901,0.708,1,-7.171,0.27,0.133,0.0,0.805,90.978
1QVnc9HLOMlAD4KDxNzzOH,0.689,0.719,9,-6.096,0.136,0.382,0.0,0.674,130.0
3eUOVnvVw9ntGUqJmHKF1J,0.615,0.907,7,-9.234,0.042,0.0194,5.59e-05,0.8,168.459
22QdpwlY4mNXPhl2j9RfgD,0.877,0.628,9,-7.541,0.0669,0.504,0.0,0.793,106.087
1w20E6WZTvi5HsKua0NG7M,0.568,0.777,4,-7.147,0.212,0.35,0.0,0.504,170.001
5GaIwab0GIWICCSVzldmUY,0.418,0.8,9,-3.38,0.134,0.255,2.52e-06,0.556,173.341
72ZGT5dwrp7lZ40ums6dHi,0.753,0.656,0,-5.863,0.0759,0.655,0.0,0.819,91.022
3hNyVKzZ1c26umuL3K5WEX,0.665,0.596,4,-3.896,0.0267,0.149,4.84e-05,0.207,115.265
0tlYDlWKenqL5u78jZKh0z,0.773,0.506,9,-4.71,0.0439,0.664,0.0,0.782,137.845
2mNw979gQkL6Z6mCxgCect,0.658,0.477,4,-8.903,0.153,0.569,0.0,0.456,138.559
3vGvMhuNgM3KVuwHEwZWwI,0.233,0.948,3,-4.464,0.209,0.12,0.00261,0.444,146.753
2anDnmAKIauJ4of6K1BoGx,0.578,0.88,9,-5.113,0.0496,0.108,2.9e-06,0.719,175.983
7m62E9JAXqUwJeQz4WjLzv,0.776,0.504,8,-7.193,0.0385,0.727,0.000474,0.963,115.803
6BO1F7s14ZehAecywx99G6,0.582,0.561,9,-7.068,0.0293,0.0687,2.13e-05,0.412,82.969
4R6mLViW3BcHPhwfXQMVXQ,0.763,0.477,0,-5.82,0.0312,0.542,0.0,0.789,120.014
6tvcxZ6rU7nFvpnzYxFCt0,0.651,0.639,9,-6.692,0.0428,0.0485,0.0078,0.606,110.86
2KWCHX9hCadTNbUhLWvDDq,0.607,0.704,8,-6.567,0.0488,0.101,0.0,0.897,162.944
2KKYlJFyJ8Ozxj7FABxKEg,0.678,0.616,2,-6.723,0.0441,0.752,0.000231,0.689,105.831
2wmofaCfAaF9hdjEXmdfTO,0.504,0.969,1,-5.439,0.11,0.000395,0.154,0.389,131.367
4iFECwt9g4TzMpX304uqWy,0.386,0.384,10,-12.716,0.0426,0.679,0.0,0.791,146.387
7l9cCg3EBqVfBikbc21Kb0,0.555,0.213,8,-9.262,0.0449,0.939,5.33e-05,0.498,125.126
4NiNF2TgroCObAR1iYX1MR,0.699,0.434,7,-9.4,0.0325,0.555,3.48e-06,0.977,104.956
2OEmtRXH5FL5foKlwoIZYU,0.578,0.182,8,-10.424,0.0444,0.825,5e-06,0.477,127.363
5SQIEHNedYoJqOAB9x2DDF,0.578,0.182,8,-10.424,0.0444,0.825,5e-06,0.477,127.363
1OPoUUFSLgXXsFcjP1SRIS,0.578,0.182,8,-10.424,0.0444,0.825,5e-06,0.477,127.363
1qtOncyVGwrltAsTWFuW6m,0.578,0.182,8,-10.424,0.0444,0.825,5e-06,0.477,127.363
3SqWXTR40ETna3e4EHYTHq,0.578,0.182,8,-10.424,0.0444,0.825,5e-06,0.477,127.363
5p9IGH0xpbhJI9d8YWJe47,0.772,0.81,0,-7.602,0.0322,0.687,2.42e-06,0.971,119.883
2ebiTufOHJ3fZZTI43NwKX,0.224,0.802,7,-10.58,0.102,0.00831,0.00217,0.338,202.869
6IzjGEM0s8Q3avi1DHc5Fc,0.668,0.63,4,-6.368,0.041,0.256,0.0267,0.904,143.041
6F1VmuzOgcOxaj4idJKU9i,0.745,0.69,7,-8.903,0.0355,0.396,0.00213,0.964,106.149
7eqNATKM78MkWP6aHGXHEV,0.549,0.433,7,-8.526,0.0327,0.906,0.0108,0.486,116.068
5pmvv42h1bcK3frE8CEblt,0.88,0.575,6,-6.091,0.163,0.415,0.0,0.671,120.031
69CbgcOl13AiZs2CbTuBi6,0.584,0.337,7,-8.116,0.0441,0.866,0.0,0.545,117.127
2bVvjh7n3w1TGTHNHZ6aNE,0.622,0.33,8,-6.492,0.0291,0.464,0.0,0.376,122.87
7qOUyZN0hKd9f1a4f2TWCD,0.703,0.347,2,-10.079,0.0552,0.593,1.54e-06,0.385,127.897
3uAKAp3BP77vaFjIwolelZ,0.489,0.612,2,-5.58,0.0262,0.51,0.0,0.384,159.998
7cP99Dd9VNjDpr4yYIRGK9,0.67,0.652,5,-7.765,0.191,0.112,0.0,0.861,87.961
50khO0Eyt5WqIN8D51ieJn,0.614,0.394,5,-11.954,0.0447,0.307,0.0,0.296,139.952
5XRmtOOr6puIuXtIjstCu1,0.532,0.639,1,-8.823,0.0418,0.151,0.0,0.357,137.971
6DcxN9jzax8WgSl39XtTfx,0.68,0.585,3,-5.989,0.331,0.168,0.0,0.541,78.078
1DYzTTaSD8KsmzedIuZTO7,0.494,0.691,9,-7.233,0.0368,0.0599,0.00633,0.722,111.175
7HttMaN4xcGBLhFRHb0DVS,0.299,0.686,7,-7.058,0.0417,0.0132,0.0,0.366,145.971
3txHZTpGeVASXa5ARwoRX6,0.571,0.924,9,-4.727,0.197,0.179,4.07e-06,0.5,121.056
1SjK3fJFkEGuvGpwFvg3y9,0.618,0.661,5,-8.097,0.0356,0.0621,5.15e-06,0.614,143.129
354j6LPNLlWsKvQJQuye0X,0.673,0.846,7,-7.918,0.145,0.199,0.0,0.772,148.118
3GOkkTrUcv0ICSznFW2B8J,0.516,0.471,2,-10.508,0.0299,0.595,4.28e-06,0.361,128.183
5psIcronqyDyYWBVFNSyVh,0.68,0.735,5,-7.939,0.0277,0.0597,0.214,0.881,133.289
4PQiUuOW2rPkVnIOkS5DpZ,0.616,0.714,7,-3.965,0.311,0.243,0.0,0.695,176.192
6P3phrVqOebNtYo1uEyRJY,0.649,0.613,1,-6.698,0.0321,0.423,0.000754,0.679,121.437
6usuEveqwUGH07BI7AWM7f,0.568,0.7,10,-5.724,0.0669,0.164,0.00546,0.971,129.505
0ht7BrhjJHyxIc88BFO42I,0.508,0.573,9,-8.229,0.0565,0.784,2.4e-05,0.409,72.59
5kNCog1amNsI8z2iD5634p,0.55,0.729,2,-13.779,0.148,0.089,0.0,0.344,113.295
1UYZWCuMG9N2do5ZnvWh9x,0.588,0.507,6,-6.357,0.0259,0.702,0.0,0.236,104.012
4TA9yhZiAMGHISseJM0YE6,0.796,0.517,9,-8.032,0.0793,0.494,0.0,0.803,127.986
4l4wZSPLrRwtIsvlq5JlG1,0.718,0.498,8,-7.171,0.031,0.286,0.000326,0.767,138.111
2rIGJgLcBbI7EvHc0vHpHQ,0.519,0.566,10,-6.381,0.0293,0.465,0.0,0.463,105.877
6qfdGgNDYcsVdG7RimLhFk,0.725,0.607,0,-7.486,0.0456,0.0671,1e-06,0.57,129.971
7I7s5Nl6C8pxsCOWJBxWxW,0.755,0.957,10,-5.201,0.0657,0.0655,0.00143,0.793,103.892
41JHlHuIFyOSSRYVCsYrKZ,0.525,0.694,4,-7.208,0.0372,0.0474,0.0,0.42,136.627
68PKooWU2loIpacafTogOq,0.769,0.527,3,-3.79,0.0436,0.429,0.0,0.958,125.967
5QsnmWcvIsIAJcONcg0l8W,0.584,0.542,7,-8.008,0.0262,0.228,0.000107,0.5,136.182
2lMiPTcmvli4i8NfHIB4UO,0.632,0.595,2,-9.555,0.0335,0.366,1.6e-06,0.368,108.002
7KUjWJJiYjasHOlNdnYd55,0.559,0.489,1,-10.156,0.0376,0.0592,0.0129,0.178,105.719
62GHlwr1hoj9l1UAMb4zbV,0.617,0.672,5,-7.817,0.0302,0.0855,0.000125,0.931,135.518
6PCZz5q0rnEPKRbyag6ZFT,0.445,0.744,10,-5.222,0.0326,0.242,0.0,0.494,168.273
3aTJREDBpFWYhR5m4i48jO,0.67,0.586,4,-8.108,0.0457,0.279,1.29e-05,0.611,145.911
5abYgNnFHZpsSOBHaQPsln,0.562,0.822,9,-6.774,0.0298,0.487,8.94e-05,0.539,99.269
682S7vnOE3jsTqYipcIl34,0.685,0.928,7,-4.968,0.0471,0.0901,0.000125,0.882,112.993
1N5UtZKFtYssbDet5eZAeB,0.284,0.375,7,-9.326,0.027,0.409,8.94e-05,0.217,104.96
04xx02ccYlu2iiEjMKEKm2,0.644,0.393,0,-9.128,0.034,0.499,3.62e-05,0.964,90.057
1ZcvdGsORCJlk0H1hwgAFt,0.454,0.87,10,-5.358,0.0387,0.000226,0.000232,0.4,146.878
5TpYmSOWMmtYLRXdOLdLaW,0.38,0.552,7,-8.545,0.213,0.374,0.0,0.647,82.935
1D3J1dvlS60ZX3YbNJe9J6,0.737,0.447,0,-4.751,0.0397,0.754,0.000422,0.963,148.15
0LbLIVrkbaPMeE4XHNgNpU,0.475,0.426,10,-7.614,0.0926,0.883,2.24e-06,0.967,173.249
2ZMW1mtSrdiaDe8lI9YLnZ,0.609,0.63,4,-10.791,0.175,0.762,0.0,0.934,174.253
0VaMFkBz3QsRAuaek4jYR5,0.708,0.809,10,-4.129,0.0611,0.178,1.62e-06,0.625,134.053
5YfYbZ4bgXC7iBzeVCR8qI,0.689,0.863,6,-5.342,0.0319,0.0636,0.00267,0.89,104.893
20WRrWYgSULYXFtxBcazwU,0.832,0.711,3,-6.108,0.0552,0.519,5.24e-06,0.895,93.104
0imVQmXZyESypKfQM4QNzX,0.698,0.661,10,-2.667,0.0402,0.608,0.000393,0.784,93.011
6HzwkpPOXBCRrkCMd99BRS,0.764,0.541,3,-9.738,0.036,0.111,1.92e-05,0.825,100.479
3TjliM0xQ3fkza0RpINRrq,0.746,0.691,4,-7.533,0.0403,0.184,0.0259,0.888,119.982
2nGFzvICaeEWjIrBrL2RAx,0.739,0.511,9,-7.844,0.0362,0.167,1.34e-06,0.542,96.038
29yVwAhJ5G9lVwiAYzPOi3,0.658,0.881,0,-5.03,0.0459,0.188,0.0,0.875,84.966
7jmHyHMEqm9MJWiMAneF05,0.632,0.232,9,-12.326,0.0318,0.428,4.95e-06,0.673,119.136
3EhlNAbbkqbNdzXWJUaKbT,0.443,0.685,9,-6.139,0.0312,0.35,6.24e-06,0.646,178.935
5lQsiPTAl0XIYiq1snPNpZ,0.737,0.522,6,-9.205,0.0485,0.0772,0.00347,0.768,86.985
5qDsijQM75KTdv3RtSPx91,0.691,0.602,9,-6.807,0.209,0.123,0.0,0.685,151.987
48KgRMAaYReGuflL8bt6Za,0.57,0.409,5,-7.555,0.0331,0.345,0.000188,0.304,137.8
2EL6VBbIx8xmGQVRSnQYpY,0.714,0.243,0,-13.513,0.0478,0.646,0.212,0.504,125.834
6uYbQddo853t9TIIVlW1ws,0.472,0.717,4,-8.939,0.0691,0.373,0.0,0.346,103.563
2Pe2uda2pqu1CyK3RqtOAW,0.57,0.409,5,-7.555,0.0331,0.345,0.000188,0.304,137.8
5z67UwAsoj82teXC8Im1RI,0.707,0.409,9,-8.68,0.0348,0.484,6.09e-06,0.428,134.021
3myP5D9V78ayZyEb7cUGRw,0.654,0.707,9,-5.103,0.0326,0.263,0.0,0.7,126.038
4aZ3Q0c3BJtj59wHXZAk8e,0.696,0.553,9,-12.287,0.0323,0.623,0.0343,0.459,127.934
3nXpdeDQLOwjglCMRuARDa,0.737,0.522,6,-9.205,0.0485,0.0772,0.00347,0.768,86.985
1p0zhSeqMMEHcXt1R3dlLE,0.474,0.325,4,-6.427,0.0515,0.841,0.0,0.381,112.241
3rg66y9pEcPk9q6yodMp3M,0.519,0.286,2,-7.402,0.0556,0.962,0.000639,0.352,117.678
4TOY0nJD6T0xhTT7l9W9xC,0.485,0.659,0,-10.508,0.0321,0.0133,0.000195,0.66,164.841
1JczdSFlmmfMBkahVYONyW,0.483,0.329,9,-7.407,0.0504,0.956,0.0,0.312,128.454
0BgSIWlf1zulLvRyNtjCtg,0.726,0.73,10,-7.221,0.146,0.0855,0.0,0.782,92.978
6G0vQhQUP8jUzAkGZ2PXRH,0.737,0.522,6,-9.205,0.0485,0.0772,0.00347,0.768,86.985
31H6au3jhblhr6MMJiXnCq,0.712,0.549,5,-9.484,0.0254,0.011,0.0,0.552,109.882
4gS4KNWCPUdNWWkn69B52Q,0.576,0.498,4,-10.775,0.0542,0.492,8.86e-06,0.788,172.187
4V1MFUToEN7zm41vYdmWvo,0.533,0.699,9,-6.661,0.053,0.655,1.49e-06,0.345,88.009
1D2Iygsy0wXVAZaM1W8ds4,0.517,0.349,2,-11.527,0.0356,0.818,1.04e-06,0.142,134.058
621ULqVzOVNajx6uO4IjiE,0.724,0.831,1,-5.69,0.0284,0.0253,0.000839,0.942,120.057
2aaClnypAakdAmLw74JXxB,0.371,0.961,9,-6.765,0.0931,1.52e-05,0.0548,0.159,115.336
5toSzfFqh7gfTLGWW3Z8Zv,0.626,0.493,2,-14.668,0.0454,0.366,0.000137,0.831,135.481
5zPrkIBCahGDjwbpNnSImg,0.625,0.928,11,-5.707,0.0817,0.188,0.0,0.56,89.896
5S0yacsFpFnsZH2Kh4r4Zu,0.514,0.495,11,-6.806,0.0333,0.724,0.0,0.756,110.839
7gUgDucWxwsrnNGN43MZcu,0.619,0.754,5,-6.509,0.0303,0.106,6.8e-05,0.629,132.975
4Yr6wkOQPOOEpiGdGI34cl,0.706,0.785,4,-4.173,0.0385,0.000139,0.0506,0.893,123.029
4ewcgtlObYccblWuAxMUqz,0.539,0.838,10,-5.563,0.0525,0.0831,0.000227,0.343,133.437
57uVLvxN3mK6k5oVLIngBq,0.783,0.834,11,-9.728,0.0382,0.00215,0.0401,0.971,136.776
7jZohYbYAs1Pdl3i2u2c4J,0.631,0.647,2,-6.433,0.0418,0.0316,0.0079,0.762,164.191
5CkhGGuCO3r8Tv9dqYM2af,0.57,0.675,0,-9.001,0.0278,0.000223,5.13e-05,0.476,116.923
4WxB3DitRDB6LUaofMZXOj,0.299,0.926,11,-6.13,0.0994,0.000442,0.116,0.531,206.641
498lVXBqGg7t1GIVAAlhG9,0.822,0.689,9,-6.364,0.0408,0.195,0.0036,0.76,95.382
5PJ8TxMAXO0BR5fBJc3OX7,0.53,0.682,2,-7.311,0.0372,0.156,4.17e-05,0.307,138.231
66073TiPtbCattnpSkyuKq,0.815,0.601,6,-6.359,0.246,0.457,3.99e-06,0.558,86.018
4WJTKbNJQ41zXnb84jSWaj,0.435,0.874,0,-6.664,0.123,0.000337,0.0419,0.265,120.167
2nrqCvsHTendQmjtTB1SxS,0.584,0.922,7,-5.513,0.0422,0.0216,0.0015,0.76,142.05
0WrxJn5wWUgU9U2gY0khWf,0.754,0.874,9,-5.847,0.047,0.144,6.15e-05,0.682,114.445
6RPujWkce7CnkisE9Xpppp,0.595,0.729,5,-7.017,0.0305,0.34,0.0,0.829,113.182
5V7c3vhgVN0VXJrRfAAcp8,0.292,0.98,4,-5.588,0.225,0.000502,0.00126,0.517,167.889
02j3P5NLtFH34LVPLHLk5s,0.74,0.642,2,-5.887,0.11,0.489,2.94e-06,0.925,167.975
2RWApboy1wKHMeLD6KlFI9,0.608,0.447,6,-12.151,0.0663,0.335,3.51e-05,0.673,90.777
3oUei2Bw7DZUaTo55Rsz6q,0.683,0.498,0,-12.177,0.0387,0.633,0.000849,0.9,147.837
4aUsqDkhFNG0IADV9SkaSY,0.539,0.37,10,-11.268,0.0307,0.817,0.0,0.478,115.782
3idqrJWsonNKPOvCbwSW6f,0.821,0.481,3,-6.777,0.0317,0.383,0.00136,0.96,112.057
3l3xTXsUXeWlkPqzMs7mPD,0.64,0.427,5,-9.29,0.0241,0.0664,0.0,0.529,149.703
52HAHV1j93s5B8GoTNI7DJ,0.609,0.584,9,-9.734,0.0353,0.725,0.0,0.954,127.306
2ln8TMs7T1zEctVoifIXjj,0.519,0.685,9,-7.171,0.0955,0.373,0.0,0.745,115.929
1wNdGz7BlB9kH5lDc1eLLb,0.732,0.672,10,-8.462,0.148,0.0642,0.0,0.16,137.03
25GyyK9CyZRiDCsPY51fIT,0.545,0.82,8,-4.489,0.275,0.0951,0.0,0.357,141.908
5ieBgO4gfBMpZrtJ8Iat7R,0.483,0.14,2,-12.351,0.0838,0.883,0.0,0.5,73.991
1HUXo7tsJsoaxstbUl6wBy,0.573,0.513,2,-8.565,0.0464,0.359,2.25e-05,0.115,89.976
2MlMI8EvmLlWYXVcdfSAxs,0.46,0.898,5,-4.922,0.0412,0.0112,0.00108,0.746,92.148
33Y1jukFR76pj7TXFTHQBJ,0.405,0.76,5,-4.283,0.0332,0.0985,0.0,0.181,79.911
7lNcGFFAqu5CLB1MU7jbST,0.649,0.748,6,-7.203,0.313,0.661,0.0,0.833,82.834
584A0PrNqDNS5pMmCaCgOm,0.626,0.702,7,-8.525,0.0279,0.00274,0.000166,0.6,139.506
5kxMnTTT1CMmE4VFxitybl,0.709,0.727,1,-8.918,0.211,0.41,0.00554,0.794,74.967
3m2FNr5FlOyf94Slpae7vy,0.716,0.494,4,-14.118,0.0288,0.62,1.28e-05,0.805,129.864
5iSlAizREe6tmItzcUNsko,0.399,0.738,5,-6.158,0.14,0.701,0.0,0.262,90.044
0c8GzzMZ2ua7ybYhZvp9wX,0.774,0.842,6,-6.424,0.0824,0.142,0.0,0.798,110.412
4UWDiBISWABN9nPmEJgG1I,0.505,0.786,2,-12.09,0.0561,0.419,0.0,0.811,152.407
679WNDJNeWz3tvO4ffrDqA,0.594,0.958,10,-5.51,0.058,0.107,0.00306,0.548,102.308
1EE5SUPzv0K9sgIOSgaiNv,0.592,0.892,10,-6.205,0.0474,0.154,0.00376,0.616,105.699
0Q24mg3fSrFI12AIqF43JL,0.581,0.731,7,-5.189,0.0289,0.192,0.0,0.579,127.582
6tisytwaOaBA4CAZPPdlFP,0.38,0.548,0,-9.26,0.0333,0.73,0.000142,0.395,152.498
7ed2Ed5z0vMM4bqnZpWKK6,0.736,0.665,0,-6.427,0.0487,0.0466,0.0,0.563,94.981
1k5HnfVKalxb8lt0RJ5xka,0.663,0.507,0,-4.684,0.0718,0.595,0.0,0.965,156.836
6BXz5aIbAqHT75w5z3hG3u,0.704,0.404,2,-8.877,0.0464,0.322,4.69e-05,0.378,87.919
5Bo0ayLXkp6ttsjCWJvOHJ,0.606,0.921,1,-3.111,0.0299,0.0479,0.0,0.681,125.073
2bzOiMxPh7D8KAiWR9e41a,0.676,0.832,9,-5.628,0.0357,0.14,7.5e-05,0.83,137.87
0xaKeBp5xP2o0fsPr9iDDH,0.41,0.626,9,-13.01,0.0316,0.0055,0.000106,0.594,78.895
1ONnn6GrKQoGuHUYQ3eTyv,0.659,0.934,6,-5.97,0.0449,0.303,0.0017,0.844,135.341
0PnOZo90GANTX2gFRiqUn7,0.551,0.529,1,-8.839,0.0729,0.641,9.17e-06,0.886,137.885
6bzWr3EpSEolVwlbLk58il,0.218,0.932,9,-6.803,0.098,0.0155,0.0246,0.315,167.718
6wyrC6ockDrREoAxiV0qm7,0.843,0.628,10,-2.738,0.0408,0.601,0.0,0.974,115.041
6DCDSMe7pvGeK5J9a9OoIo,0.637,0.892,11,-5.284,0.0809,0.00464,0.0,0.845,130.01
1nq949J6RDPrlBkTXrhqnx,0.581,0.731,7,-5.189,0.0289,0.192,0.0,0.579,127.58
6NthJCbsfFFrTK2OYZTRCp,0.368,0.886,7,-6.938,0.0463,0.00588,0.000264,0.656,169.132
6oVb4W2lN3MxElztZx6mCj,0.74,0.782,7,-8.793,0.0286,0.691,0.000127,0.934,125.012
1MUSDyEOKOeVLV9Xdfgntr,0.55,0.885,11,-1.983,0.0372,0.0418,0.0275,0.735,126.367
0AzFuoLpUvehCep7QZNLzj,0.436,0.786,7,-6.569,0.0447,0.0684,5.66e-06,0.251,184.786
0Dsj4OiiWw4WkgbAkQaMY1,0.766,0.555,4,-11.37,0.0342,0.491,0.0,0.806,120.062
076sWQZiNFZq605udzIw8N,0.406,0.842,5,-2.897,0.0661,0.464,0.0487,0.799,166.499
6zDxgOmXuDG5AFQYQGb6XF,0.574,0.902,9,-7.912,0.0319,0.104,1.48e-05,0.936,146.262
07fmj8lM9DRK3XpSQ9yDU2,0.795,0.513,0,-4.463,0.0363,0.493,0.0,0.967,95.972
7qubRAWtXlhLkrHPRyLhjj,0.71,0.451,9,-8.217,0.133,0.137,9.85e-05,0.481,156.032
1Sdq78nETKvbdZazIfx70O,0.838,0.496,4,-9.59,0.0624,0.239,4.83e-06,0.679,148.132
0TsaZiBZQrnRv7evhnSNd5,0.765,0.428,0,-8.008,0.0273,0.709,3.46e-05,0.638,97.3
5kX2eRxwNj8DNa5eonHZ1D,0.886,0.415,7,-9.652,0.0537,0.339,2.14e-05,0.421,105.004
77WQrnphsSnSxyQElfqvbg,0.742,0.569,7,-4.894,0.0624,0.68,0.0,0.965,175.802
7rDQqna9nGhRGJWsF4Vc5p,0.525,0.58,7,-6.015,0.0301,0.386,0.0,0.29,79.07
6n1vYUIisGSlawZTVgy2Po,0.52,0.933,6,-5.2,0.0357,0.0159,0.0195,0.536,99.998
4hFjUsE7zmtCk8SFUtm6VQ,0.57,0.532,0,-7.336,0.0666,0.476,0.000633,0.886,96.705
0a4V1n4LCfQJAAjLtiGISW,0.74,0.639,10,-5.276,0.036,0.555,0.0,0.975,126.002
51FpZbIYAtkWtbFzZVLxUk,0.751,0.444,4,-8.63,0.0403,0.12,3.53e-06,0.849,111.917
0Q2YGyMeeZMAvzebtxoQ5f,0.713,0.868,0,-6.644,0.0305,0.00206,9.23e-05,0.641,119.98
0SsYlkXxZ5vkWOTsKxMfMz,0.404,0.193,11,-12.501,0.0305,0.794,0.000296,0.273,77.026
2NVXBBbO4xGO851zrMfCFi,0.886,0.434,11,-12.106,0.403,0.101,1.22e-06,0.785,147.995
6A4hgJdwriera4WSUl4moW,0.801,0.533,3,-6.198,0.222,0.707,4.28e-05,0.626,121.959
3feHro11zldHX6lVbJkkfd,0.463,0.756,0,-7.755,0.059,0.239,0.0,0.549,146.952
2AlYncTpVHKwHb55F9lF6O,0.868,0.479,4,-6.687,0.445,0.703,0.0,0.776,133.928
74CkeJ0vYYTdQImnaLy759,0.693,0.864,4,-4.17,0.0483,0.278,0.0388,0.142,149.998
33Yl7zo5qhJXgvO4VsAQTs,0.424,0.056,4,-20.06,0.0517,0.898,0.000105,0.17,104.472
1tfZtA15BfJHQTUy3dqTKC,0.64,0.664,0,-4.73,0.0289,0.196,0.0,0.879,134.002
6q6zmOARk8moaflhyCfso5,0.599,0.461,5,-9.47,0.0424,0.584,0.00891,0.0954,103.102
0lCfJ4xyNBbvd7PV6kzA1s,0.657,0.495,6,-9.73,0.041,0.403,0.0,0.308,107.105
1yjoYVyZPEg4KFigY56ExT,0.533,0.739,0,-6.395,0.0341,0.00107,0.0,0.518,126.903
5r0x87jwTbkVjA3FQNOykz,0.576,0.399,11,-12.865,0.0354,0.584,1.26e-05,0.405,91.997
23GR9nkuwM0at7aJmHhBrg,0.806,0.518,1,-8.622,0.0825,0.297,0.0,0.21,120.011
0UQor28BlM3xdKQGAwPPyP,0.73,0.467,6,-10.498,0.0277,0.596,0.0,0.641,110.131
0mW4qfi2vus7qErr9jAeFJ,0.789,0.899,6,-6.363,0.138,0.125,0.0,0.847,97.999
